frame_number,timestamp_sec,object_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
122,5.3,93,player,0.3216,480.98,458.68,509.71,478.86
122,5.3,8,player,0.3569,37.65,133.57,84.64,157.35
122,5.3,51,player,0.1332,46.15,0.54,80.12,25.83
122,5.3,108,player,0.5402,404.34,371.85,440.5,393.5
122,5.3,67,player,0.2967,410.04,282.18,436.95,311.64
123,5.35,3,player,0.6955,569.68,0.2,590.08,22.23
123,5.35,59,player,0.3319,792.92,635.48,822.32,664.75
123,5.35,8,player,0.3785,37.63,133.5,84.7,157.36
123,5.35,51,player,0.1457,46.08,0.55,80.1,25.81
123,5.35,108,player,0.7515,402.79,370.44,440.1,392.61
123,5.35,67,player,0.8154,405.7,282.85,434.28,314.5
123,5.35,29,player,0.2586,1215.39,625.19,1272.86,652.95
123,5.35,123,player,0.4168,552.55,400.67,576.67,420.75
123,5.35,2,player,0.354,567.07,486.62,586.54,503.88
124,5.39,3,player,0.5508,569.63,0.2,590.11,22.28
124,5.39,59,player,0.3202,792.98,635.45,822.28,664.66
124,5.39,8,player,0.3179,37.72,133.43,84.73,157.3
124,5.39,51,player,0.1447,45.99,0.58,80.1,25.88
124,5.39,108,player,0.6512,401.62,369.52,438.02,390.86
124,5.39,67,player,0.635,402.33,283.13,430.75,315.4
124,5.39,123,player,0.4691,551.45,398.11,574.13,416.68
125,5.43,3,player,0.5865,569.55,0.19,590.08,22.3
125,5.43,59,player,0.3309,793.05,635.45,822.27,664.63
125,5.43,8,player,0.3228,37.84,133.42,84.63,157.2
125,5.43,51,player,0.1393,45.94,0.6,80.18,25.97
125,5.43,108,player,0.7639,400.34,368.37,435.18,388.54
125,5.43,67,player,0.839,400.0,282.85,429.07,316.63
125,5.43,93,player,0.7425,468.3,453.27,499.78,475.08
125,5.43,2,player,0.3861,564.89,488.73,586.53,506.81
126,5.48,3,player,0.5208,569.53,0.18,590.11,22.33
126,5.48,59,player,0.2927,793.1,635.48,822.21,664.57
126,5.48,8,player,0.47,37.71,133.43,84.57,157.28
126,5.48,51,player,0.321,46.04,0.64,80.11,25.82
126,5.48,108,player,0.7193,398.23,367.59,431.85,386.75
126,5.48,67,player,0.7085,398.59,282.6,428.13,317.65
126,5.48,93,player,0.7845,464.09,450.17,498.46,473.74
126,5.48,2,player,0.7006,562.97,489.34,586.91,508.37
126,5.48,123,player,0.7666,548.04,390.52,577.3,414.43
127,5.52,3,player,0.543,569.44,0.17,590.07,22.34
127,5.52,59,player,0.4884,793.12,635.54,822.11,664.51
127,5.52,8,player,0.3029,37.55,133.44,84.72,157.49
127,5.52,51,player,0.1841,46.04,0.64,80.07,25.75
127,5.52,108,player,0.7749,395.16,366.12,430.04,385.95
127,5.52,67,player,0.8372,396.32,282.13,426.33,317.95
127,5.52,93,player,0.8089,460.82,447.96,496.98,472.23
127,5.52,2,player,0.7044,560.88,490.07,587.09,510.06
127,5.52,126,player,0.8172,562.49,291.52,599.26,328.34
127,5.52,123,player,0.8183,547.2,385.76,579.31,411.96
127,5.52,120,player,0.6769,644.07,453.84,672.62,476.8
128,5.57,3,player,0.4938,569.38,0.17,590.07,22.37
128,5.57,59,player,0.4432,793.13,635.56,822.04,664.43
128,5.57,8,player,0.1791,37.41,133.48,84.63,157.61
128,5.57,51,player,0.1203,46.03,0.65,80.02,25.69
128,5.57,108,player,0.6834,391.67,364.26,428.47,385.43
128,5.57,67,player,0.6941,394.17,281.64,424.6,317.71
128,5.57,93,player,0.6679,457.89,446.43,495.78,471.22
128,5.57,2,player,0.5599,556.27,491.38,582.99,511.6
128,5.57,126,player,0.6274,558.68,289.69,597.33,328.33
128,5.57,123,player,0.8366,547.81,383.53,579.95,409.63
128,5.57,120,player,0.6295,642.63,452.72,671.33,476.07
129,5.61,3,player,0.4713,569.43,0.16,590.09,22.31
129,5.61,59,player,0.5966,793.23,635.55,822.0,664.29
129,5.61,8,player,0.1624,37.25,133.43,84.72,157.73
129,5.61,108,player,0.5682,388.61,362.52,427.41,385.18
129,5.61,67,player,0.4135,392.23,281.16,423.15,317.41
129,5.61,93,player,0.7559,455.68,445.29,494.2,469.7
129,5.61,2,player,0.4501,553.37,492.2,581.42,513.1
129,5.61,126,player,0.3198,553.25,288.32,593.27,328.28
129,5.61,123,player,0.8042,548.9,382.78,580.33,408.1
129,5.61,120,player,0.6169,639.94,450.14,670.69,475.33
129,5.61,29,player,0.2503,1215.56,624.76,1272.75,652.4
130,5.65,3,player,0.4475,569.43,0.16,590.07,22.25
130,5.65,59,player,0.4849,793.17,635.4,822.08,664.3
130,5.65,8,player,0.2806,37.18,133.36,84.87,157.78
130,5.65,108,player,0.5871,386.53,360.82,427.36,385.02
130,5.65,67,player,0.7426,391.54,281.14,422.61,317.38
130,5.65,93,player,0.7786,453.92,445.02,492.53,468.6
130,5.65,2,player,0.6146,551.27,490.96,583.57,514.41
130,5.65,123,player,0.7789,549.54,381.87,580.44,406.55
130,5.65,120,player,0.2758,638.18,449.52,668.82,474.34
130,5.65,29,player,0.1965,1215.41,624.62,1272.82,652.42
131,5.7,3,player,0.3292,569.53,0.16,590.09,22.18
131,5.7,59,player,0.3199,793.1,635.29,822.1,664.27
131,5.7,8,player,0.3471,37.22,133.33,85.05,157.82
131,5.7,108,player,0.585,383.35,357.41,428.67,384.89
131,5.7,67,player,0.7745,390.97,280.72,421.78,316.9
131,5.7,93,player,0.7885,452.26,444.15,492.37,468.03
131,5.7,123,player,0.4524,549.69,379.12,579.15,402.38
131,5.7,120,player,0.1863,637.88,449.87,667.35,473.26
131,5.7,29,player,0.2832,1215.34,624.5,1272.91,652.44
131,5.7,113,player,0.4075,552.42,107.28,580.82,133.13
131,5.7,126,player,0.6707,539.86,284.76,579.72,324.75
132,5.74,3,player,0.3405,569.55,0.16,590.11,22.16
132,5.74,59,player,0.314,793.06,635.23,822.13,664.28
132,5.74,8,player,0.4117,37.1,133.24,85.1,157.83
132,5.74,108,player,0.6995,381.1,354.76,429.06,384.57
132,5.74,67,player,0.5182,391.12,279.42,421.17,315.69
132,5.74,93,player,0.7367,449.98,442.3,491.95,467.14
132,5.74,123,player,0.1763,547.75,374.39,578.13,398.36
132,5.74,120,player,0.1834,637.58,450.01,665.19,471.28
132,5.74,29,player,0.2368,1215.29,624.44,1272.92,652.47
132,5.74,113,player,0.4484,552.23,107.26,581.07,132.81
132,5.74,126,player,0.1514,531.81,283.34,569.51,321.66
132,5.74,2,player,0.664,544.4,493.76,576.24,515.98
133,5.78,3,player,0.294,569.57,0.15,590.13,22.15
133,5.78,59,player,0.4147,793.09,635.36,822.1,664.33
133,5.78,8,player,0.386,37.06,133.2,85.1,157.83
133,5.78,108,player,0.829,380.23,353.24,428.27,383.72
133,5.78,67,player,0.578,391.48,277.92,420.48,314.09
133,5.78,93,player,0.7493,447.69,439.84,490.55,465.51
133,5.78,123,player,0.7475,545.38,369.26,577.57,394.76
133,5.78,120,player,0.7959,635.97,449.52,662.8,469.58
133,5.78,29,player,0.1705,1215.27,624.37,1273.0,652.51
133,5.78,113,player,0.627,552.04,107.13,581.14,132.32
133,5.78,126,player,0.8737,523.77,279.77,562.34,319.71
133,5.78,2,player,0.816,538.91,495.19,570.62,516.71
134,5.83,3,player,0.2908,569.26,0.15,589.94,22.19
134,5.83,59,player,0.2568,793.04,635.25,822.17,664.35
134,5.83,8,player,0.4775,37.34,133.31,85.04,157.78
134,5.83,108,player,0.8443,379.62,352.47,426.22,382.52
134,5.83,67,player,0.4005,392.58,276.07,419.35,310.4
134,5.83,93,player,0.6658,444.25,437.64,487.92,464.55
134,5.83,123,player,0.6837,543.11,365.45,577.05,392.57
134,5.83,113,player,0.4761,551.73,107.07,580.67,131.69
134,5.83,126,player,0.8174,518.03,275.78,559.09,319.06
134,5.83,2,player,0.1836,535.02,496.65,567.13,517.64
134,5.83,131,player,0.4575,595.02,260.18,623.91,285.9
135,5.87,3,player,0.3087,569.13,0.15,589.92,22.2
135,5.87,59,player,0.2387,793.09,635.18,822.2,664.28
135,5.87,8,player,0.3908,37.35,133.29,85.04,157.73
135,5.87,108,player,0.854,378.84,350.58,424.06,380.08
135,5.87,93,player,0.7447,440.67,436.14,484.66,464.09
135,5.87,123,player,0.7345,541.29,363.59,575.96,391.47
135,5.87,113,player,0.5325,550.97,106.9,579.99,131.51
135,5.87,126,player,0.8495,514.31,271.95,556.76,317.39
135,5.87,2,player,0.6455,531.12,497.77,565.03,519.12
135,5.87,131,player,0.513,594.12,260.04,623.37,286.0
135,5.87,120,player,0.2993,630.24,447.44,657.83,467.64
136,5.91,3,player,0.2739,569.03,0.15,589.91,22.21
136,5.91,59,player,0.2316,793.14,635.16,822.25,664.23
136,5.91,8,player,0.2968,37.41,133.32,84.88,157.63
136,5.91,108,player,0.8423,376.74,348.38,420.39,377.2
136,5.91,93,player,0.7735,438.09,435.44,481.67,463.55
136,5.91,123,player,0.8368,539.94,362.73,573.37,389.66
136,5.91,113,player,0.3924,550.17,106.67,579.42,131.65
136,5.91,126,player,0.8222,510.37,267.15,554.46,314.94
136,5.91,2,player,0.4176,529.01,498.18,564.6,520.13
136,5.91,131,player,0.3818,593.83,260.39,622.53,285.79
136,5.91,67,player,0.4239,394.43,273.79,419.97,306.99
137,5.96,3,player,0.3419,569.0,0.16,589.95,22.2
137,5.96,8,player,0.2916,37.53,133.4,84.8,157.59
137,5.96,108,player,0.7704,374.56,345.73,415.7,373.3
137,5.96,93,player,0.8377,435.74,435.09,478.47,462.86
137,5.96,123,player,0.7196,536.87,358.99,570.95,386.83
137,5.96,126,player,0.2102,506.86,263.99,550.03,311.56
137,5.96,2,player,0.6679,527.09,498.86,563.23,520.92
137,5.96,131,player,0.2053,592.77,260.8,621.75,286.29
137,5.96,67,player,0.5244,393.71,272.83,418.06,304.73
137,5.96,120,player,0.3709,621.84,445.68,651.95,467.99
138,6.0,3,player,0.332,568.99,0.16,590.0,22.21
138,6.0,8,player,0.369,37.56,133.33,84.78,157.47
138,6.0,108,player,0.617,374.04,343.53,411.51,368.5
138,6.0,93,player,0.8627,433.76,435.17,474.44,461.38
138,6.0,123,player,0.7352,534.4,356.09,568.09,384.04
138,6.0,126,player,0.1638,503.27,260.13,543.77,305.45
138,6.0,2,player,0.4959,522.48,498.82,560.01,521.59
138,6.0,131,player,0.1691,590.45,260.91,619.9,286.64
138,6.0,67,player,0.4997,391.91,269.64,418.59,305.02
139,6.04,3,player,0.2106,569.23,0.12,590.17,22.11
139,6.04,8,player,0.4822,37.72,133.38,84.77,157.43
139,6.04,108,player,0.7598,371.83,340.3,409.67,365.29
139,6.04,93,player,0.8402,431.08,434.74,470.2,459.63
139,6.04,123,player,0.7228,531.88,354.52,566.18,383.27
139,6.04,126,player,0.8004,501.21,262.15,531.98,296.08
139,6.04,2,player,0.5124,515.68,498.72,555.81,523.09
139,6.04,131,player,0.7661,587.98,261.8,617.17,287.2
139,6.04,67,player,0.6541,391.26,267.1,421.06,306.4
139,6.04,120,player,0.7668,614.39,444.87,645.84,468.69
140,6.09,3,player,0.2273,569.38,0.11,590.17,21.94
140,6.09,8,player,0.3626,37.78,133.36,84.83,157.41
140,6.09,108,player,0.4721,368.99,337.76,407.84,363.03
140,6.09,93,player,0.8383,427.65,433.85,466.73,458.39
140,6.09,123,player,0.6063,529.6,355.17,563.38,383.22
140,6.09,126,player,0.683,496.37,261.69,524.02,292.07
140,6.09,2,player,0.6363,509.43,499.11,552.59,525.89
140,6.09,131,player,0.4184,585.05,263.18,613.08,287.59
140,6.09,67,player,0.1937,391.11,265.73,416.51,298.58
141,6.13,3,player,0.2135,569.43,0.11,590.17,21.87
141,6.13,8,player,0.3828,37.81,133.33,84.89,157.4
141,6.13,108,player,0.7717,365.78,335.39,405.06,360.46
141,6.13,93,player,0.8618,423.61,432.97,461.81,456.77
141,6.13,123,player,0.6292,528.23,356.99,560.42,383.06
141,6.13,2,player,0.7491,504.45,500.32,549.62,529.39
141,6.13,131,player,0.8019,582.73,265.37,608.61,288.0
141,6.13,67,player,0.5769,391.44,264.68,414.72,294.18
141,6.13,120,player,0.7913,610.37,444.29,642.19,468.53
142,6.17,3,player,0.2619,569.42,0.1,590.11,21.77
142,6.17,8,player,0.2285,37.76,133.26,84.86,157.33
142,6.17,108,player,0.4036,363.31,334.6,402.3,358.72
142,6.17,93,player,0.7824,419.33,432.3,455.99,455.04
142,6.17,123,player,0.1915,526.01,357.66,557.72,382.53
142,6.17,2,player,0.6859,500.36,501.73,546.77,532.35
142,6.17,131,player,0.6474,579.41,266.76,604.04,288.53
142,6.17,67,player,0.8128,388.98,261.29,420.29,301.79
142,6.17,120,player,0.5668,607.93,443.56,640.44,468.42
142,6.17,59,player,0.2803,793.33,634.92,822.67,664.17
142,6.17,126,player,0.528,482.53,244.19,513.69,279.21
143,6.22,3,player,0.311,569.4,0.09,590.11,21.72
143,6.22,8,player,0.3736,37.69,133.19,84.84,157.29
143,6.22,108,player,0.6759,359.53,333.78,397.44,356.52
143,6.22,93,player,0.3731,415.32,431.03,450.28,452.64
143,6.22,2,player,0.5328,497.32,503.21,544.19,534.67
143,6.22,131,player,0.3339,575.32,267.18,599.56,289.18
143,6.22,67,player,0.5065,391.16,256.52,421.46,295.91
143,6.22,120,player,0.38,606.04,443.09,638.18,467.65
143,6.22,138,player,0.3751,1219.37,607.63,1274.7,629.39
143,6.22,59,player,0.2082,793.34,634.89,822.73,664.12
143,6.22,126,player,0.5183,477.99,238.72,507.72,272.54
143,6.22,29,player,0.3124,1216.22,624.37,1272.26,651.49
144,6.26,3,player,0.3662,569.38,0.08,590.13,21.72
144,6.26,8,player,0.2488,37.74,133.35,84.7,157.33
144,6.26,108,player,0.4806,356.63,333.32,392.14,353.77
144,6.26,93,player,0.4004,412.24,429.87,445.86,450.31
144,6.26,2,player,0.2832,494.26,504.31,540.69,535.77
144,6.26,131,player,0.7248,573.66,267.36,596.88,288.77
144,6.26,67,player,0.463,392.41,249.99,425.23,293.72
144,6.26,120,player,0.2452,603.93,442.7,635.29,466.71
144,6.26,138,player,0.3573,1219.62,607.51,1274.56,629.13
144,6.26,126,player,0.6583,472.3,233.7,509.24,276.4
144,6.26,139,player,0.638,722.79,195.06,741.4,216.89
144,6.26,29,player,0.2648,1216.18,624.25,1272.43,651.32
144,6.26,123,player,0.4154,518.1,355.65,549.78,379.95
145,6.3,3,player,0.3465,569.35,0.08,590.14,21.72
145,6.3,8,player,0.3482,37.7,133.46,84.71,157.46
145,6.3,108,player,0.4815,351.92,331.72,386.82,351.35
145,6.3,2,player,0.2677,491.64,505.98,535.26,535.51
145,6.3,131,player,0.7112,571.67,267.18,594.71,288.44
145,6.3,67,player,0.8209,394.76,243.44,427.28,287.68
145,6.3,120,player,0.5026,601.5,442.11,631.8,465.46
145,6.3,138,player,0.4032,1219.65,607.21,1274.41,628.78
145,6.3,126,player,0.5746,467.21,228.32,504.09,271.65
145,6.3,139,player,0.6995,720.44,194.57,739.33,216.46
145,6.3,29,player,0.3011,1216.1,624.07,1272.66,651.16
145,6.3,123,player,0.6685,513.06,354.1,544.02,377.61
146,6.35,3,player,0.2888,569.42,0.05,590.2,21.65
146,6.35,8,player,0.4558,37.75,133.55,84.72,157.53
146,6.35,131,player,0.625,569.5,267.08,592.5,287.97
146,6.35,67,player,0.383,397.28,238.54,428.77,281.85
146,6.35,138,player,0.4079,1219.56,607.2,1274.18,628.74
146,6.35,126,player,0.5855,462.6,221.4,497.96,263.51
146,6.35,139,player,0.6655,718.67,193.95,737.96,215.84
146,6.35,29,player,0.2959,1216.18,624.11,1272.67,651.03
146,6.35,123,player,0.1711,508.32,353.6,537.85,375.81
147,6.39,3,player,0.3097,569.43,0.05,590.18,21.59
147,6.39,8,player,0.425,37.74,133.53,84.72,157.51
147,6.39,131,player,0.6599,567.09,266.96,590.37,287.34
147,6.39,67,player,0.6569,399.87,236.11,429.85,276.87
147,6.39,138,player,0.3245,1219.03,607.03,1274.08,628.77
147,6.39,126,player,0.3388,458.19,216.36,493.61,258.4
147,6.39,29,player,0.2368,1215.81,623.76,1273.0,650.97
147,6.39,123,player,0.3646,504.58,352.79,534.48,374.81
147,6.39,59,player,0.2895,793.26,634.74,822.72,663.91
147,6.39,93,player,0.5799,401.39,425.46,434.19,444.74
147,6.39,120,player,0.3509,595.81,441.1,622.34,461.75
148,6.43,3,player,0.2435,569.55,0.06,590.23,21.54
148,6.43,8,player,0.5001,37.75,133.45,84.78,157.49
148,6.43,131,player,0.6507,564.22,266.96,588.95,287.82
148,6.43,67,player,0.4185,403.08,236.42,429.79,270.95
148,6.43,138,player,0.3687,1219.3,606.68,1274.54,628.55
148,6.43,126,player,0.1399,453.38,210.71,491.44,255.69
148,6.43,29,player,0.2048,1215.75,623.56,1273.08,650.78
148,6.43,59,player,0.2099,793.16,634.63,822.74,663.82
148,6.43,93,player,0.4141,396.56,423.63,430.37,443.15
149,6.48,3,player,0.2906,569.65,0.05,590.27,21.46
149,6.48,8,player,0.5032,37.83,133.41,84.69,157.41
149,6.48,131,player,0.7955,561.83,267.1,588.47,288.97
149,6.48,67,player,0.6798,406.49,237.31,428.39,263.34
149,6.48,138,player,0.4196,1219.26,606.58,1274.06,628.3
149,6.48,126,player,0.4179,447.59,205.68,487.7,252.42
149,6.48,29,player,0.2277,1215.83,623.58,1272.92,650.61
149,6.48,59,player,0.3162,793.1,634.63,822.74,663.79
149,6.48,93,player,0.7433,390.18,420.64,427.04,442.16
149,6.48,108,player,0.7069,334.52,322.67,377.4,346.54
149,6.48,2,player,0.6754,471.88,505.51,510.06,531.41
149,6.48,139,player,0.5188,714.63,191.58,733.81,212.52
149,6.48,123,player,0.5868,497.34,351.46,528.24,373.37
149,6.48,120,player,0.6796,591.22,439.31,615.37,457.39
150,6.52,3,player,0.3071,569.5,0.06,590.2,21.54
150,6.52,8,player,0.1649,37.77,133.33,84.86,157.43
150,6.52,131,player,0.6962,557.54,266.84,587.55,291.28
150,6.52,67,player,0.6207,404.63,235.07,426.98,260.07
150,6.52,138,player,0.4645,1218.34,606.14,1274.11,628.31
150,6.52,29,player,0.5344,1216.05,623.95,1272.41,650.48
150,6.52,59,player,0.2754,792.94,634.28,822.85,663.66
150,6.52,93,player,0.5309,382.87,417.69,422.84,441.79
150,6.52,108,player,0.5255,329.46,319.86,375.45,345.36
150,6.52,2,player,0.3186,468.13,506.2,504.83,530.72
150,6.52,139,player,0.1452,712.34,189.97,732.29,211.22
151,6.57,3,player,0.2071,569.38,0.08,590.2,21.67
151,6.57,8,player,0.1362,38.12,133.45,85.14,157.52
151,6.57,131,player,0.738,554.78,266.37,586.41,292.02
151,6.57,67,player,0.8197,398.75,228.89,427.06,259.24
151,6.57,138,player,0.3981,1218.43,605.9,1273.55,627.88
151,6.57,29,player,0.4204,1215.7,623.82,1271.94,650.2
151,6.57,93,player,0.6763,377.75,415.6,419.38,441.51
151,6.57,108,player,0.8327,324.02,317.21,373.09,344.6
151,6.57,2,player,0.7203,464.36,507.01,501.47,531.06
151,6.57,126,player,0.4072,434.48,195.81,474.27,241.13
151,6.57,123,player,0.5775,487.56,349.54,521.57,373.06
151,6.57,120,player,0.7074,584.56,435.79,611.32,455.15
152,6.61,3,player,0.4292,569.36,0.11,590.43,21.99
152,6.61,8,player,0.2007,38.9,133.51,85.91,157.6
152,6.61,131,player,0.4423,552.13,265.69,585.37,293.01
152,6.61,67,player,0.7983,392.69,221.69,428.03,258.56
152,6.61,138,player,0.5007,1218.06,605.44,1272.24,627.04
152,6.61,29,player,0.5134,1213.53,622.01,1272.36,649.72
152,6.61,93,player,0.5869,374.28,414.78,415.91,441.19
152,6.61,108,player,0.7323,318.09,314.77,369.05,343.82
152,6.61,2,player,0.3553,460.0,507.33,497.62,531.16
152,6.61,126,player,0.5326,427.25,191.98,465.56,233.97
152,6.61,123,player,0.2043,481.17,348.15,517.13,372.92
152,6.61,120,player,0.2062,580.74,434.69,609.45,455.02
153,6.65,3,player,0.3631,569.2,0.11,590.68,22.47
153,6.65,8,player,0.6181,39.69,133.96,86.78,158.07
153,6.65,131,player,0.7125,550.48,265.03,582.8,291.81
153,6.65,67,player,0.8269,387.42,215.63,428.28,257.23
153,6.65,138,player,0.4884,1217.53,605.08,1270.92,626.38
153,6.65,29,player,0.5344,1212.58,621.55,1270.88,648.99
153,6.65,93,player,0.8052,372.2,414.48,412.24,439.96
153,6.65,108,player,0.3937,312.01,311.4,364.12,342.08
153,6.65,2,player,0.3499,455.1,506.56,494.23,531.15
153,6.65,126,player,0.8341,421.19,186.49,456.61,224.07
153,6.65,123,player,0.4465,474.62,347.2,511.88,373.18
153,6.65,120,player,0.4561,578.23,433.56,607.89,454.46
154,6.7,3,player,0.2785,569.47,0.17,591.1,22.85
154,6.7,8,player,0.4013,40.58,134.13,87.82,158.29
154,6.7,131,player,0.4728,546.13,263.75,577.38,290.2
154,6.7,67,player,0.688,382.75,208.81,428.84,254.97
154,6.7,138,player,0.1839,1216.99,604.69,1269.27,625.59
154,6.7,29,player,0.2734,1211.44,621.26,1269.37,648.51
154,6.7,93,player,0.7625,369.68,414.21,408.79,438.92
154,6.7,2,player,0.4929,450.68,506.14,489.72,530.71
154,6.7,126,player,0.3191,415.47,183.35,451.68,220.35
154,6.7,123,player,0.669,469.49,347.72,506.82,374.11
154,6.7,120,player,0.651,575.08,432.32,604.76,453.33
154,6.7,149,player,0.3383,40.12,87.52,80.24,114.86
154,6.7,150,player,0.4024,524.25,98.91,559.08,127.36
155,6.74,3,player,0.2065,569.61,0.22,591.37,23.23
155,6.74,67,player,0.3136,378.85,202.87,427.18,250.65
155,6.74,93,player,0.7929,365.46,412.71,404.57,437.38
155,6.74,2,player,0.76,444.41,505.16,483.18,529.99
155,6.74,126,player,0.4332,413.86,178.71,452.03,217.88
155,6.74,123,player,0.7102,467.3,350.35,502.12,374.58
155,6.74,120,player,0.8259,571.89,431.02,600.66,451.74
155,6.74,150,player,0.3824,523.47,99.36,558.57,127.98
155,6.74,108,player,0.6091,308.41,305.39,355.99,333.73
156,6.78,3,player,0.2701,569.55,0.28,591.66,23.88
156,6.78,67,player,0.2412,379.39,196.03,422.25,236.72
156,6.78,93,player,0.5015,361.52,411.23,400.76,435.96
156,6.78,2,player,0.5468,439.21,504.78,476.87,529.27
156,6.78,126,player,0.3661,410.23,175.21,448.43,214.41
156,6.78,123,player,0.7836,464.12,351.51,498.39,374.8
156,6.78,120,player,0.1971,567.85,429.1,596.14,450.02
156,6.78,150,player,0.1531,522.01,99.7,557.37,128.44
156,6.78,108,player,0.6933,306.66,303.03,352.72,330.46
157,6.83,3,player,0.3372,569.39,0.29,591.79,24.48
157,6.83,67,player,0.4884,379.31,190.94,421.51,230.25
157,6.83,93,player,0.7435,357.98,410.05,396.51,434.35
157,6.83,2,player,0.7694,436.07,504.38,472.96,528.3
157,6.83,126,player,0.2185,406.54,172.38,442.53,209.35
157,6.83,123,player,0.7059,460.61,351.58,495.26,374.54
157,6.83,120,player,0.428,564.08,428.17,591.98,449.37
157,6.83,150,player,0.4123,520.33,100.4,555.43,128.74
157,6.83,108,player,0.7585,304.96,301.4,349.82,327.76
157,6.83,8,player,0.5956,44.45,135.47,91.15,159.34
157,6.83,131,player,0.4983,534.73,257.33,568.85,287.19
157,6.83,29,player,0.3544,1208.04,619.6,1263.25,645.43
157,6.83,149,player,0.4439,44.79,89.42,85.06,116.83
158,6.87,3,player,0.2451,569.29,0.16,592.33,25.36
158,6.87,67,player,0.8597,377.07,175.34,428.55,223.32
158,6.87,93,player,0.4368,354.61,409.17,391.16,432.25
158,6.87,2,player,0.5755,432.33,503.33,470.17,527.65
158,6.87,123,player,0.4951,456.61,351.55,491.65,374.25
158,6.87,150,player,0.3947,518.26,100.59,553.55,128.87
158,6.87,108,player,0.3783,302.32,299.94,346.3,325.27
158,6.87,8,player,0.2312,46.52,135.77,93.21,159.66
158,6.87,131,player,0.5737,531.37,254.71,566.87,286.43
158,6.87,149,player,0.3863,46.38,89.98,86.49,117.27
159,6.91,3,player,0.5109,569.52,0.24,592.98,26.29
159,6.91,67,player,0.8559,375.19,167.7,429.53,218.7
159,6.91,93,player,0.3944,351.02,408.12,384.79,429.44
159,6.91,2,player,0.7649,428.06,502.61,466.27,526.9
159,6.91,123,player,0.5453,452.46,351.68,487.07,373.72
159,6.91,150,player,0.3074,515.99,100.96,550.75,128.6
159,6.91,108,player,0.2764,299.13,298.24,342.84,323.04
159,6.91,8,player,0.4208,48.88,136.42,95.22,160.14
159,6.91,131,player,0.76,528.74,252.53,565.66,285.97
159,6.91,149,player,0.3096,48.14,90.72,88.13,117.96
159,6.91,139,player,0.556,688.95,183.89,711.61,206.73
159,6.91,29,player,0.4083,1203.22,616.75,1258.96,642.86
160,6.96,3,player,0.5784,569.31,0.29,593.54,27.6
160,6.96,67,player,0.8521,375.8,173.41,423.49,217.25
160,6.96,93,player,0.3683,348.63,406.58,380.32,426.47
160,6.96,2,player,0.8172,423.62,501.7,462.26,526.0
160,6.96,123,player,0.695,447.89,351.64,481.87,373.11
160,6.96,150,player,0.6611,513.16,101.14,547.87,128.56
160,6.96,108,player,0.6978,295.39,296.85,338.31,321.02
160,6.96,131,player,0.8551,526.56,250.78,564.99,285.94
160,6.96,139,player,0.674,687.32,183.15,711.15,206.63
160,6.96,29,player,0.5528,1200.81,615.57,1256.33,641.55
160,6.96,138,player,0.4817,1206.23,598.54,1256.76,618.81
160,6.96,126,player,0.6084,394.84,162.2,426.26,193.65
160,6.96,120,player,0.437,553.99,425.44,585.55,449.22
161,7.0,3,player,0.5629,569.2,0.27,594.06,28.79
161,7.0,67,player,0.605,371.45,165.85,426.27,215.97
161,7.0,93,player,0.6204,347.25,405.06,377.53,423.62
161,7.0,2,player,0.7926,418.74,500.43,457.3,524.52
161,7.0,123,player,0.5543,442.91,351.75,475.21,372.24
161,7.0,150,player,0.3845,510.44,101.35,544.88,128.44
161,7.0,108,player,0.6116,293.73,295.97,334.46,318.59
161,7.0,131,player,0.8769,524.97,249.31,564.43,285.71
161,7.0,139,player,0.7178,685.21,182.58,709.56,206.3
161,7.0,29,player,0.4266,1198.17,614.28,1253.56,640.27
161,7.0,138,player,0.6095,1203.16,597.02,1253.39,617.24
161,7.0,120,player,0.5278,549.95,424.2,584.36,450.0
161,7.0,149,player,0.2984,53.76,92.85,92.6,119.25
162,7.04,3,player,0.7313,568.97,0.21,594.59,30.21
162,7.04,67,player,0.8144,368.28,173.14,414.95,214.19
162,7.04,93,player,0.438,345.43,403.39,375.37,421.36
162,7.04,2,player,0.4938,413.9,499.86,450.85,522.87
162,7.04,150,player,0.6856,507.67,101.77,542.13,128.88
162,7.04,108,player,0.1358,290.74,294.85,328.4,315.7
162,7.04,131,player,0.8819,523.96,248.53,563.79,285.53
162,7.04,139,player,0.6291,683.55,182.25,707.17,205.21
162,7.04,29,player,0.2061,1195.65,613.41,1250.19,638.99
162,7.04,138,player,0.3398,1201.16,596.46,1249.85,616.09
162,7.04,120,player,0.71,548.0,422.96,582.96,449.0
162,7.04,149,player,0.213,56.56,93.93,95.07,120.09
162,7.04,126,player,0.3593,386.31,153.32,421.93,187.81
163,7.09,3,player,0.7445,569.07,0.25,595.43,31.88
163,7.09,67,player,0.1927,365.22,176.8,403.8,209.31
163,7.09,93,player,0.5828,342.67,401.42,373.95,419.92
163,7.09,2,player,0.5387,407.84,498.91,442.57,520.57
163,7.09,150,player,0.1281,504.64,102.53,539.07,129.79
163,7.09,131,player,0.8787,523.75,248.27,562.47,284.62
163,7.09,139,player,0.4214,681.31,181.92,703.83,204.18
163,7.09,138,player,0.2214,1198.46,595.16,1246.58,614.64
163,7.09,120,player,0.6674,546.0,421.92,582.4,449.32
